0.0186385,0.221288,1.48116,1.5,-3e-06
0.0252507,0.295996,1.48141,1.5,-1.5e-06
0.0307169,0.355746,1.48036,1.5,-0.00872815
0.039268,0.445339,1.47762,1.5,-1.5e-06
0.0464492,0.519994,1.47648,1.5,-0.00872815
0.0540162,0.594611,1.47323,1.5,-0.00872815
0.061919,0.669194,1.46959,1.5,-1.5e-06
0.0697436,0.743784,1.46864,1.5,-1.5e-06
0.0758912,0.803469,1.46859,1.5,-1.5e-06
0.0850811,0.892998,1.46859,1.5,0.00872515
0.0923941,0.967641,1.47111,1.5,0.0174503
0.0992808,1.04232,1.47472,1.5,0.0174503
0.104585,1.10209,1.47757,1.5,-1.5e-06
0.108468,1.14692,1.47948,1.5,-1.5e-06
0.116502,1.23656,1.47998,1.5,-1.5e-06
0.123288,1.31125,1.48,1.5,-0.00872815
0.130323,1.38592,1.47806,1.5,-1.5e-06
0.137469,1.46058,1.47719,1.5,-0.00872815
0.143336,1.52029,1.47522,1.5,-0.00872815
0.151041,1.5949,1.47181,1.5,-1.5e-06
0.158987,1.66947,1.46886,1.5,-1.5e-06
0.165185,1.72915,1.46862,1.5,-1.5e-06
0.174388,1.81868,1.46859,1.5,-1.5e-06
0.182043,1.89329,1.46859,1.5,0.00872515
0.18803,1.95299,1.46978,1.5,0.0174503
0.195053,2.02766,1.4733,1.5,0.00872515
0.201774,2.10236,1.47677,1.5,0.00872515
0.208208,2.17708,1.48042,1.5,0.00872515
0.213167,2.23688,1.48328,1.5,-1.5e-06
0.218024,2.29668,1.48543,1.5,-1.5e-06
0.224327,2.37142,1.48555,1.5,-0.0174548
0.232555,2.46104,1.48178,1.5,-0.00872815
0.239815,2.53569,1.47815,1.5,-0.00872815
0.244295,2.58046,1.4761,1.5,-0.00872815
0.253559,2.66998,1.47182,1.5,-1.5e-06
0.261344,2.74458,1.4701,1.5,-1.5e-06
0.267418,2.80427,1.47003,1.5,-1.5e-06
0.271953,2.84904,1.47002,1.5,-1.5e-06
0.277993,2.90874,1.47001,1.5,0.0174503
0.286812,2.9983,1.47195,1.5,0.0174503
0.293672,3.07299,1.47535,1.5,0.00872515
0.298935,3.13276,1.4782,1.5,-1.5e-06
0.305499,3.20747,1.47992,1.5,-1.5e-06
0.312259,3.28216,1.47999,1.5,-1.5e-06
0.317705,3.34192,1.47986,1.5,-0.0174548
0.322008,3.38671,1.47806,1.5,-0.00872815
0.331038,3.47626,1.47386,1.5,-0.00872815
0.338881,3.55084,1.47039,1.5,-0.00872815
0.346938,3.62541,1.46743,1.5,-1.5e-06
0.35478,3.7,1.46718,1.5,-1.5e-06
0.362553,3.7746,1.46716,1.5,-1.5e-06
0.370314,3.84919,1.46716,1.5,0.00872515
0.377837,3.92381,1.46909,1.5,0.0174503
0.383515,3.98355,1.47188,1.5,0.0174503
0.391668,4.07318,1.47614,1.5,-1.5e-06
0.398303,4.14788,1.47842,1.5,-1.5e-06
0.405152,4.22257,1.47856,1.5,-1.5e-06
0.412062,4.29725,1.47843,1.5,-0.0174548
0.419428,4.37189,1.47527,1.5,-0.00872815
0.425586,4.43157,1.47244,1.5,-0.00872815
0.435166,4.52106,1.46816,1.5,-1.5e-06
0.443302,4.59561,1.46588,1.5,-1.5e-06
0.451226,4.6702,1.46575,1.5,-1.5e-06
0.459101,4.74478,1.46574,1.5,-1.5e-06
0.466968,4.81937,1.46573,1.5,0.0174503
0.474493,4.89399,1.46826,1.5,0.0174503
0.481593,4.96865,1.47187,1.5,0.0174503
0.488416,5.04334,1.47534,1.5,-1.5e-06
0.49381,5.1031,1.477,1.5,-1.5e-06
0.500765,5.17777,1.47713,1.5,-1.5e-06
0.507781,5.25245,1.47701,1.5,-0.0174548
0.513719,5.31215,1.47462,1.5,-0.00872815
0.523081,5.40166,1.47039,1.5,-0.00872815
0.531205,5.47622,1.46674,1.5,-1.5e-06
0.537823,5.53585,1.46458,1.5,-1.5e-06
0.544277,5.59551,1.46434,1.5,-1.5e-06
0.550672,5.65516,1.46431,1.5,-1.5e-06
0.558636,5.72974,1.46445,1.5,0.00872515
0.566148,5.80436,1.46761,1.5,0.0174503
0.571893,5.86409,1.47044,1.5,0.0174503
0.578822,5.93877,1.47392,1.5,0.0174503
0.585468,6.01347,1.47757,1.5,-1.5e-06
0.591996,6.08819,1.47985,1.5,-1.5e-06
0.597383,6.14794,1.47998,1.5,-1.5e-06
0.605598,6.23757,1.4793,1.5,-0.0174548
0.612934,6.31221,1.47608,1.5,-0.00872815
0.620621,6.38681,1.47244,1.5,-0.00872815
0.626966,6.44648,1.46959,1.5,-0.00872815
0.63337,6.50613,1.46761,1.5,-1.5e-06
0.641231,6.58072,1.46719,1.5,-1.5e-06
0.649007,6.65532,1.46716,1.5,-1.5e-06
0.655217,6.715,1.46716,1.5,0.00872515
0.662841,6.78961,1.46836,1.5,0.0174503
0.66997,6.86427,1.47188,1.5,0.0174503
0.674104,6.90908,1.47392,1.5,0.00872515
0.679449,6.96884,1.47677,1.5,-1.5e-06
0.684635,7.02861,1.47948,1.5,-1.5e-06
0.68862,7.07344,1.47991,1.5,-1.5e-06
0.696737,7.16307,1.47999,1.5,-0.00872815
0.700949,7.20787,1.4788,1.5,-1.5e-06
0.708141,7.28253,1.47722,1.5,-0.00872815
0.713916,7.34225,1.47596,1.5,-0.00872815
0.721566,7.41686,1.47243,1.5,-0.00872815
0.726297,7.46161,1.47039,1.5,-0.00872815
0.734421,7.53617,1.46674,1.5,-1.5e-06
0.744043,7.62565,1.46576,1.5,-1.5e-06
0.751928,7.70023,1.46574,1.5,0.0174503
0.75956,7.77484,1.46767,1.5,0.0174503
0.76674,7.8495,1.47107,1.5,0.0174503
0.772259,7.90925,1.47392,1.5,-1.5e-06
0.778975,7.98394,1.47687,1.5,-1.5e-06
0.787302,8.07356,1.47713,1.5,-1.5e-06
0.794375,8.14822,1.47645,1.5,-0.00872815
0.801912,8.22284,1.47336,1.5,-0.00872815
0.809487,8.29746,1.4717,1.5,-0.00872815
0.817466,8.37203,1.46815,1.5,-1.5e-06
0.82572,8.44658,1.46482,1.5,-1.5e-06
0.834015,8.52112,1.46301,1.5,-1.5e-06
0.842143,8.59568,1.46289,1.5,0.00872515
0.849889,8.67028,1.46541,1.5,0.00872515
0.857203,8.74492,1.46902,1.5,0.00872515
0.864239,8.81959,1.47249,1.5,0.0174503
0.870992,8.89428,1.47614,1.5,0.00872515
0.876207,8.95406,1.479,1.5,0.00872515
0.882492,9.02879,1.48247,1.5,-1.5e-06
0.890016,9.11848,1.48423,1.5,-1.5e-06
0.896537,9.19319,1.48358,1.5,-0.0174548
0.902122,9.25293,1.48097,1.5,-0.0174548
0.910917,9.3425,1.47672,1.5,-0.00872815
0.918549,9.41711,1.47324,1.5,-0.00872815
0.926394,9.4917,1.47029,1.5,-1.5e-06
0.934228,9.56629,1.4687,1.5,-1.5e-06
0.941925,9.64089,1.4686,1.5,-1.5e-06
0.949584,9.7155,1.46859,1.5,0.00872515
0.956898,9.79014,1.47111,1.5,0.0174503
0.962437,9.84989,1.47392,1.5,0.00872515
0.969089,9.92459,1.47757,1.5,-1.5e-06
0.975618,9.99931,1.47985,1.5,-1.5e-06
0.98236,10.074,1.47999,1.5,-1.5e-06
0.989163,10.1487,1.47986,1.5,-0.0174548
0.996423,10.2233,1.47669,1.5,-0.00872815
1.0025,10.283,1.47386,1.5,-0.00872815
1.01195,10.3725,1.46959,1.5,-1.5e-06
1.01994,10.4471,1.4674,1.5,-1.5e-06
1.02777,10.5217,1.46718,1.5,-1.5e-06
1.03554,10.5963,1.46716,1.5,-1.5e-06
1.04175,10.656,1.46716,1.5,0.00872515
1.04927,10.7306,1.46909,1.5,0.0174503
1.05635,10.8053,1.4725,1.5,0.0174503
1.06443,10.8949,1.47677,1.5,-1.5e-06
1.0711,10.9696,1.47849,1.5,-1.5e-06
1.07797,11.0443,1.47856,1.5,-1.5e-06
1.08488,11.119,1.47843,1.5,-0.0174548
1.09073,11.1787,1.47605,1.5,-0.00872815
1.09997,11.2682,1.47181,1.5,-0.00872815
1.10798,11.3428,1.46816,1.5,-1.5e-06
1.11612,11.4173,1.46588,1.5,-1.5e-06
1.12404,11.4919,1.46575,1.5,-1.5e-06
1.13035,11.5516,1.46574,1.5,-1.5e-06
1.13821,11.6262,1.46573,1.5,0.0174503
1.14574,11.7008,1.46826,1.5,0.0174503
1.15284,11.7755,1.47187,1.5,0.0174503
1.15966,11.8501,1.47534,1.5,-1.5e-06
1.16644,11.9248,1.47706,1.5,-1.5e-06
1.17201,11.9846,1.47713,1.5,-1.5e-06
1.18049,12.0742,1.47645,1.5,-0.0174548
1.1865,12.1339,1.47384,1.5,-0.00872815
1.19593,12.2234,1.46959,1.5,-0.00872815
1.2041,12.2979,1.46611,1.5,-1.5e-06
1.21248,12.3725,1.46315,1.5,-1.5e-06
1.22064,12.447,1.4629,1.5,0.00872515
1.22704,12.5067,1.46358,1.5,0.00872515
1.23459,12.5813,1.4668,1.5,0.0174503
1.24319,12.6709,1.47106,1.5,0.0174503
1.25005,12.7456,1.47472,1.5,0.0174503
1.25405,12.7904,1.47677,1.5,0.00872515
1.25929,12.8502,1.47912,1.5,-1.5e-06
1.26729,12.9398,1.47997,1.5,-1.5e-06
1.27272,12.9996,1.47999,1.5,-0.00872815
1.27693,13.0444,1.4788,1.5,-0.0174548
1.28436,13.119,1.47528,1.5,-0.00872815
1.29209,13.1936,1.47182,1.5,-0.00872815
1.29687,13.2383,1.46959,1.5,-1.5e-06
1.30503,13.3129,1.46625,1.5,-1.5e-06
1.31143,13.3725,1.46578,1.5,-1.5e-06
1.31932,13.4471,1.46574,1.5,-1.5e-06
1.32562,13.5068,1.46573,1.5,0.00872515
1.33335,13.5814,1.46693,1.5,0.0174503
1.34058,13.656,1.47045,1.5,0.0174503
1.34615,13.7158,1.47329,1.5,0.00872515
1.35286,13.7905,1.47677,1.5,-1.5e-06
1.35953,13.8652,1.47849,1.5,-1.5e-06
1.36502,13.9249,1.47856,1.5,-1.5e-06
1.37337,14.0146,1.47788,1.5,-0.0174548
1.38081,14.0892,1.47465,1.5,-0.00872815
1.3886,14.1638,1.47101,1.5,-0.00872815
1.39503,14.2234,1.46816,1.5,-0.00872815
1.40164,14.2831,1.46531,1.5,-1.5e-06
1.40978,14.3576,1.46436,1.5,-1.5e-06
1.41619,14.4173,1.46431,1.5,0.00872515
1.42562,14.5068,1.46551,1.5,0.00872515
1.43297,14.5814,1.46902,1.5,0.0174503
1.44001,14.6561,1.47249,1.5,0.0174503
1.44544,14.7158,1.47534,1.5,-1.5e-06
1.45204,14.7906,1.4783,1.5,-1.5e-06
1.45887,14.8652,1.47855,1.5,-1.5e-06
1.46577,14.9399,1.47843,1.5,-0.00872815
1.47314,15.0146,1.47527,1.5,-1.5e-06
1.48059,15.0892,1.47364,1.5,-0.00872815
1.4868,15.1489,1.47099,1.5,-0.00872815
1.49484,15.2234,1.46754,1.5,-1.5e-06
1.50474,15.3129,1.46446,1.5,-1.5e-06
1.51276,15.3875,1.46432,1.5,0.00872515
1.51908,15.4471,1.46501,1.5,0.00872515
1.52795,15.5367,1.46902,1.5,0.0174503
1.535,15.6114,1.47249,1.5,0.0174503
1.54175,15.6861,1.47614,1.5,-1.5e-06
1.54838,15.7608,1.47842,1.5,-1.5e-06
1.55523,15.8354,1.47856,1.5,-1.5e-06
1.56214,15.9101,1.47843,1.5,-0.00872815
1.56944,15.9848,1.47596,1.5,-0.00872815
1.57676,16.0594,1.47454,1.5,-0.00872815
1.58452,16.134,1.47101,1.5,-0.00872815
1.59094,16.1937,1.46816,1.5,-1.5e-06
1.59904,16.2682,1.46597,1.5,-1.5e-06
1.60698,16.3428,1.46575,1.5,0.00872515
1.61469,16.4174,1.46697,1.5,0.00872515
1.62207,16.492,1.46967,1.5,0.00872515
1.62905,16.5667,1.47329,1.5,0.0174503
1.63577,16.6414,1.47677,1.5,0.00872515
1.6422,16.7161,1.48042,1.5,0.00872515
1.64838,16.7909,1.4839,1.5,-1.5e-06
1.65451,16.8656,1.48562,1.5,-1.5e-06
1.65958,16.9254,1.48569,1.5,-0.00872815
1.66769,17.0151,1.4824,1.5,-0.00872815
1.67488,17.0897,1.47895,1.5,-0.00872815
1.68236,17.1643,1.4753,1.5,-0.00872815
1.68854,17.224,1.47244,1.5,-1.5e-06
1.69795,17.3135,1.4694,1.5,-1.5e-06
1.70574,17.3881,1.46863,1.5,-1.5e-06
1.71341,17.4627,1.46859,1.5,0.0174503
1.71947,17.5224,1.46928,1.5,0.0174503
1.72519,17.5821,1.47189,1.5,0.0174503
1.73067,17.6419,1.47472,1.5,0.00872515
1.73728,17.7166,1.4782,1.5,-1.5e-06
1.74251,17.7764,1.47985,1.5,-1.5e-06
1.75061,17.866,1.47999,1.5,-0.00872815
1.75747,17.9407,1.4793,1.5,-0.00872815
1.76481,18.0153,1.47608,1.5,-0.00872815
1.77093,18.075,1.47324,1.5,-0.00872815
1.77723,18.1347,1.47039,1.5,-1.5e-06
1.78536,18.2092,1.46674,1.5,-1.5e-06
1.79021,18.254,1.46588,1.5,-1.5e-06
1.79971,18.3435,1.46574,1.5,-1.5e-06
1.80758,18.4181,1.46573,1.5,0.0174503
1.81511,18.4927,1.46826,1.5,0.00872515
1.82082,18.5524,1.47107,1.5,0.0174503
1.82903,18.642,1.47534,1.5,-1.5e-06
1.8343,18.7018,1.47806,1.5,-1.5e-06
1.83972,18.7616,1.47852,1.5,-1.5e-06
1.84798,18.8512,1.47857,1.5,-0.00872815
1.85512,18.9258,1.47664,1.5,-0.0174548
1.86117,18.9855,1.47386,1.5,-0.00872815
1.86901,19.0601,1.47039,1.5,-1.5e-06
1.87713,19.1347,1.46674,1.5,-1.5e-06
1.88538,19.2092,1.46446,1.5,-1.5e-06
1.89341,19.2838,1.46432,1.5,-1.5e-06
1.89979,19.3435,1.46431,1.5,0.00872515
1.90889,19.433,1.46761,1.5,0.0174503
1.91463,19.4927,1.47044,1.5,0.0174503
1.92156,19.5674,1.47392,1.5,0.00872515
1.92821,19.6421,1.47757,1.5,-1.5e-06
1.93358,19.7019,1.47849,1.5,-1.5e-06
1.94044,19.7765,1.47856,1.5,-0.00872815
1.94741,19.8512,1.47788,1.5,-0.0174548
1.95334,19.9109,1.47527,1.5,-0.00872815
1.96265,20.0004,1.47101,1.5,-0.00872815
1.96908,20.0601,1.46816,1.5,-1.5e-06
1.97561,20.1197,1.46601,1.5,-1.5e-06
1.98198,20.1794,1.46576,1.5,-1.5e-06
1.98986,20.254,1.46574,1.5,-1.5e-06
1.99459,20.2987,1.46573,1.5,-1.5e-06
2.00244,20.3733,1.46587,1.5,0.00872515
2.01129,20.4629,1.46965,1.5,0.0174503
2.0169,20.5226,1.47249,1.5,0.00872515
2.02233,20.5824,1.47534,1.5,-1.5e-06
2.03049,20.672,1.4771,1.5,-1.5e-06
2.03748,20.7467,1.47714,1.5,-0.00872815
2.04455,20.8213,1.47645,1.5,-0.00872815
2.0521,20.896,1.47323,1.5,-0.00872815
2.06,20.9705,1.46959,1.5,-0.00872815
2.06817,21.0451,1.46611,1.5,-1.5e-06
2.07638,21.1197,1.46439,1.5,-1.5e-06
2.08279,21.1793,1.46432,1.5,-1.5e-06
2.09236,21.2688,1.46445,1.5,0.00872515
2.09987,21.3434,1.46761,1.5,0.0174503
2.10703,21.4181,1.47107,1.5,0.0174503
2.11389,21.4928,1.47472,1.5,0.00872515
2.12051,21.5675,1.47806,1.5,-1.5e-06
2.12729,21.6422,1.47854,1.5,-1.5e-06
2.13418,21.7168,1.47857,1.5,-0.00872815
2.14132,21.7915,1.47664,1.5,-0.00872815
2.14891,21.8661,1.47324,1.5,-0.00872815
2.15682,21.9407,1.46959,1.5,-0.00872815
2.16497,22.0153,1.46625,1.5,-1.5e-06
2.17296,22.0898,1.46576,1.5,-1.5e-06
2.18084,22.1644,1.46574,1.5,-1.5e-06
2.18871,22.239,1.46573,1.5,0.00872515
2.19651,22.3136,1.46643,1.5,0.0174503
2.20384,22.3882,1.46965,1.5,0.0174503
2.21082,22.4629,1.47329,1.5,0.00872515
2.21754,22.5376,1.47663,1.5,-1.5e-06
2.22304,22.5974,1.4771,1.5,-1.5e-06
2.23003,22.672,1.47714,1.5,-0.00872815
2.23727,22.7467,1.47521,1.5,-0.00872815
2.24341,22.8064,1.47243,1.5,-0.00872815
2.25136,22.8809,1.46896,1.5,-0.00872815
2.25791,22.9406,1.46611,1.5,-1.5e-06
2.26451,23.0002,1.46446,1.5,-1.5e-06
2.27414,23.0897,1.46431,1.5,-1.5e-06
2.28211,23.1643,1.46431,1.5,0.00872515
2.28975,23.2389,1.46683,1.5,0.0174503
2.29554,23.2986,1.46964,1.5,0.0174503
2.30115,23.3583,1.47249,1.5,0.0174503
2.30658,23.4181,1.47534,1.5,0.00872515
2.31441,23.5078,1.47948,1.5,-1.5e-06
2.32109,23.5825,1.47997,1.5,-1.5e-06
2.32788,23.6572,1.47986,1.5,-0.0174548
2.33514,23.7318,1.47669,1.5,-0.0174548
2.34122,23.7915,1.47386,1.5,-0.00872815
2.34906,23.8661,1.47039,1.5,-0.00872815
2.35882,23.9555,1.46625,1.5,-1.5e-06
2.36681,24.0301,1.46576,1.5,-1.5e-06
2.37469,24.1047,1.46574,1.5,-1.5e-06
2.38256,24.1793,1.46573,1.5,0.00872515
2.39019,24.2539,1.46767,1.5,0.0174503
2.39737,24.3286,1.47107,1.5,0.0174503
2.40289,24.3883,1.47392,1.5,-1.5e-06
2.41085,24.478,1.47806,1.5,-1.5e-06
2.41627,24.5377,1.47852,1.5,-1.5e-06
2.42315,24.6124,1.47857,1.5,-0.0174548
2.4289,24.6721,1.47664,1.5,-0.00872815
2.4365,24.7467,1.47324,1.5,-0.00872815
2.4444,24.8213,1.46959,1.5,-0.00872815
2.45256,24.8959,1.46625,1.5,-1.5e-06
2.46054,24.9704,1.46576,1.5,-1.5e-06
2.46843,25.045,1.46574,1.5,0.00872515
2.47465,25.1047,1.46643,1.5,-1.5e-06
2.48231,25.1793,1.46727,1.5,0.0174503
2.49101,25.2689,1.47108,1.5,0.0174503
2.49788,25.3436,1.47472,1.5,0.00872515
2.50318,25.4033,1.47757,1.5,-1.5e-06
2.51129,25.493,1.47854,1.5,-1.5e-06
2.5168,25.5527,1.47857,1.5,-1.5e-06
2.52393,25.6274,1.47664,1.5,-1.5e-06
2.53139,25.702,1.47443,1.5,-0.00872815
2.53901,25.7766,1.47178,1.5,-0.00872815
2.54538,25.8363,1.46896,1.5,-0.00872815
2.55354,25.9108,1.46601,1.5,-1.5e-06
2.55991,25.9705,1.46576,1.5,-1.5e-06
2.56937,26.06,1.46574,1.5,-1.5e-06
2.57703,26.1346,1.46706,1.5,0.0174503
2.58442,26.2092,1.46968,1.5,0.0174503
2.59141,26.2839,1.47329,1.5,0.00872515
2.5968,26.3437,1.47614,1.5,0.00872515
2.6033,26.4184,1.47962,1.5,0.00872515
2.60952,26.4931,1.48328,1.5,-1.5e-06
2.61582,26.5679,1.48423,1.5,-1.5e-06
2.62234,26.6426,1.48358,1.5,-0.0174548
2.62793,26.7023,1.48097,1.5,-0.0174548
2.63672,26.7919,1.47672,1.5,-0.00872815
2.64436,26.8665,1.47324,1.5,-0.00872815
2.65227,26.9411,1.46959,1.5,-1.5e-06
2.65707,26.9858,1.46804,1.5,-1.5e-06
2.66498,27.0604,1.4672,1.5,-1.5e-06
2.67424,27.1499,1.46786,1.5,0.00872515
2.68147,27.2246,1.47108,1.5,0.0174503
2.68834,27.2993,1.47472,1.5,0.00872515
2.69495,27.374,1.4782,1.5,-1.5e-06
2.70151,27.4487,1.47991,1.5,-1.5e-06
2.70827,27.5234,1.47999,1.5,-1.5e-06
2.71372,27.5831,1.47986,1.5,-0.00872815
2.71948,27.6428,1.47747,1.5,-1.5e-06
2.72537,27.7026,1.47586,1.5,-0.00872815
2.73278,27.7772,1.4738,1.5,-0.00872815
2.74059,27.8518,1.47038,1.5,-1.5e-06
2.74848,27.9264,1.46867,1.5,-1.5e-06
2.75617,28.001,1.46859,1.5,-1.5e-06
2.7623,28.0607,1.46859,1.5,-1.5e-06
2.76842,28.1203,1.46859,1.5,0.0174503
2.77573,28.195,1.47111,1.5,0.0174503
2.78262,28.2697,1.47472,1.5,0.0174503
2.78923,28.3444,1.4782,1.5,0.00872515
2.79432,28.4042,1.48105,1.5,0.00872515
2.79924,28.464,1.4839,1.5,-1.5e-06
2.8052,28.5387,1.48686,1.5,-1.5e-06
2.81139,28.6135,1.48711,1.5,-0.00872815
2.81652,28.6732,1.48593,1.5,-0.0174548
2.82342,28.7479,1.48242,1.5,-0.00872815
2.82916,28.8077,1.47957,1.5,-0.00872815
2.8381,28.8972,1.4753,1.5,-1.5e-06
2.84578,28.9718,1.47232,1.5,-1.5e-06
2.85336,29.0464,1.47148,1.5,-1.5e-06
2.86083,29.1211,1.47144,1.5,-1.5e-06
2.86826,29.1957,1.47158,1.5,0.0174503
2.87524,29.2704,1.47475,1.5,0.0174503
2.88188,29.3451,1.47806,1.5,0.00872515
2.8886,29.4198,1.47924,1.5,0.00872515
2.8937,29.4796,1.48187,1.5,0.00872515
2.90106,29.5692,1.48539,1.5,-1.5e-06
2.90711,29.644,1.48705,1.5,-0.00872815
2.91348,29.7187,1.48593,1.5,-0.0174548
2.91896,29.7785,1.48321,1.5,-0.0174548
2.92757,29.8681,1.47895,1.5,-0.00872815
2.93505,29.9427,1.4753,1.5,-1.5e-06
2.94266,30.0173,1.47302,1.5,-1.5e-06
2.95022,30.0919,1.47164,1.5,-1.5e-06
2.95771,30.1666,1.47145,1.5,-3e-06
2.96366,30.2263,1.47158,1.5,0.0174503
2.97199,30.3159,1.47536,1.5,-3e-06
2.97739,30.3756,1.47714,1.5,0.00872515
2.98388,30.4503,1.48044,1.5,0.00872515
2.99127,30.54,1.4847,1.5,0.00872515
2.99597,30.5999,1.48756,1.5,-1.5e-06
3.00318,30.6896,1.48853,1.5,-1.5e-06
3.00939,30.7643,1.48786,1.5,-0.0174548
3.01202,30.7942,1.48662,1.5,-0.0174548
3.02028,30.8838,1.48242,1.5,-0.00872815
3.02749,30.9585,1.47895,1.5,-0.00872815
3.03498,31.0331,1.4753,1.5,-1.5e-06
3.04254,31.1077,1.4731,1.5,-1.5e-06
3.04995,31.1823,1.47288,1.5,-1.5e-06
3.05729,31.257,1.47287,1.5,0.0174503
3.06439,31.3316,1.4748,1.5,-3e-06
3.07111,31.4063,1.4777,1.5,0.00872515
3.07638,31.4661,1.47956,1.5,0.00872515
3.08149,31.5259,1.48189,1.5,-1.5e-06
3.0876,31.6006,1.48519,1.5,0.00872515
3.09352,31.6754,1.48806,1.5,-1.5e-06
3.09957,31.7502,1.48853,1.5,-0.00872815
3.10585,31.8249,1.48736,1.5,-0.0174548
3.11264,31.8996,1.48384,1.5,-0.0174548
3.1183,31.9593,1.481,1.5,-0.00872815
3.12711,32.0489,1.47672,1.5,-0.00872815
3.13473,32.1235,1.47338,1.5,-1.5e-06
3.14239,32.1981,1.47157,1.5,-1.5e-06
3.14839,32.2578,1.47146,1.5,-3e-06
3.15584,32.3324,1.47144,1.5,0.0174503
3.16294,32.4071,1.47396,1.5,0.0174503
3.16962,32.4818,1.47757,1.5,0.00872515
3.17481,32.5416,1.47987,1.5,0.00872515
3.18106,32.6163,1.48329,1.5,0.00872515
3.18586,32.6761,1.48613,1.5,-1.5e-06
3.19296,32.7658,1.48847,1.5,-1.5e-06
3.19908,32.8406,1.48855,1.5,-0.00872815
3.20547,32.9153,1.48662,1.5,-0.0174548
3.21232,32.99,1.48322,1.5,-0.00872815
3.21802,33.0497,1.48038,1.5,-0.00872815
3.2269,33.1393,1.4761,1.5,-1.5e-06
3.23436,33.2139,1.47438,1.5,-1.5e-06
3.24018,33.2736,1.47431,1.5,-3e-06
3.24886,33.3632,1.47429,1.5,0.0174503
3.25595,33.4379,1.47549,1.5,0.0174503
3.26262,33.5126,1.47831,1.5,0.00872515
3.26794,33.5724,1.47974,1.5,0.00872515
